https://coinmarketcap.com/currencies/xyo/,XYO,XYO
https://coinmarketcap.com/currencies/own/,Own,CHX
https://coinmarketcap.com/currencies/nasdacoin/,Nasdacoin,NSD
https://coinmarketcap.com/currencies/peercoin/,Peercoin,PPC
https://coinmarketcap.com/currencies/thekey/,THEKEY,TKY
https://coinmarketcap.com/currencies/gnosis-gno/,Gnosis,GNO
https://coinmarketcap.com/currencies/emercoin/,Emercoin,EMC
https://coinmarketcap.com/currencies/vertcoin/,Vertcoin,VTC
https://coinmarketcap.com/currencies/poet/,Po.et,POE
https://coinmarketcap.com/currencies/bezant/,Bezant,BZNT
https://coinmarketcap.com/currencies/edgeless/,Edgeless,EDG
https://coinmarketcap.com/currencies/skycoin/,Skycoin,SKY
https://coinmarketcap.com/currencies/lisk-machine-learning/,Lisk Machine ...,LML
https://coinmarketcap.com/currencies/evencoin/,EvenCoin,EVN
https://coinmarketcap.com/currencies/ren/,Ren,REN
https://coinmarketcap.com/currencies/bridgecoin/,BridgeCoin,BCO
https://coinmarketcap.com/currencies/iconomi/,Iconomi,ICN
https://coinmarketcap.com/currencies/smartlands/,Smartlands,SLT
https://coinmarketcap.com/currencies/streamr-datacoin/,Streamr DATAcoin,DATA
https://coinmarketcap.com/currencies/ignis/,Ignis,IGNIS
https://coinmarketcap.com/currencies/pumapay/,PumaPay,PMA
https://coinmarketcap.com/currencies/coinus/,CoinUs,CNUS
https://coinmarketcap.com/currencies/blocknet/,Blocknet,BLOCK
https://coinmarketcap.com/currencies/wagerr/,Wagerr,WGR
https://coinmarketcap.com/currencies/tokenpay/,TokenPay,TPAY
https://coinmarketcap.com/currencies/iotex/,IoTeX,IOTX
https://coinmarketcap.com/currencies/blockv/,BLOCKv,VEE
https://coinmarketcap.com/currencies/raiden-network-token/,Raiden Networ...,RDN
https://coinmarketcap.com/currencies/energi/,Energi,NRG
https://coinmarketcap.com/currencies/agrello-delta/,Agrello,DLT
https://coinmarketcap.com/currencies/ecoreal-estate/,Ecoreal Estate,ECOREAL
https://coinmarketcap.com/currencies/aragon/,Aragon,ANT
https://coinmarketcap.com/currencies/flo/,FLO,FLO
https://coinmarketcap.com/currencies/namecoin/,Namecoin,NMC
https://coinmarketcap.com/currencies/smartmesh/,SmartMesh,SMT
https://coinmarketcap.com/currencies/nucleus-vision/,Nucleus Vision,NCASH
https://coinmarketcap.com/currencies/dropil/,Dropil,DROP
https://coinmarketcap.com/currencies/ost/,OST,OST
https://coinmarketcap.com/currencies/nav-coin/,NavCoin,NAV
https://coinmarketcap.com/currencies/smartcash/,SmartCash,SMART
https://coinmarketcap.com/currencies/crypterium/,Crypterium,CRPT
https://coinmarketcap.com/currencies/everipedia/,Everipedia,IQ
https://coinmarketcap.com/currencies/matrix-ai-network/,Matrix AI Net...,MAN
https://coinmarketcap.com/currencies/vitae/,Vitae,VITAE
https://coinmarketcap.com/currencies/prizm/,PRIZM,PZM
https://coinmarketcap.com/currencies/dmarket/,DMarket,DMT
https://coinmarketcap.com/currencies/credits/,Credits,CS
https://coinmarketcap.com/currencies/medx/,MediBloc [ERC20],MEDX
https://coinmarketcap.com/currencies/utrust/,UTRUST,UTK
https://coinmarketcap.com/currencies/steem-dollars/,Steem Dollars,SBD
https://coinmarketcap.com/currencies/metal/,Metal,MTL
https://coinmarketcap.com/currencies/vibe/,VIBE,VIBE
https://coinmarketcap.com/currencies/platincoin/,PLATINCOIN,PLC
https://coinmarketcap.com/currencies/rchain/,RChain,RHOC
https://coinmarketcap.com/currencies/gulden/,Gulden,NLG
https://coinmarketcap.com/currencies/waves-community-token/,Waves Communi...,WCT
https://coinmarketcap.com/currencies/insolar/,Insolar,INS
https://coinmarketcap.com/currencies/timicoin/,Timicoin,TMC
https://coinmarketcap.com/currencies/quantstamp/,Quantstamp,QSP
https://coinmarketcap.com/currencies/fusion/,Fusion,FSN
https://coinmarketcap.com/currencies/ruff/,Ruff,RUFF
https://coinmarketcap.com/currencies/boolberry/,Boolberry,BBR
https://coinmarketcap.com/currencies/ethlend/,ETHLend,LEND
https://coinmarketcap.com/currencies/breezecoin/,Breezecoin,BRZC
https://coinmarketcap.com/currencies/game/,Game.com,GTC
https://coinmarketcap.com/currencies/quantum-resistant-ledger/,Quantum Resis...,QRL
https://coinmarketcap.com/currencies/apis/,APIS,APIS
https://coinmarketcap.com/currencies/foam/,FOAM,FOAM
https://coinmarketcap.com/currencies/stacs/,STACS,STACS
https://coinmarketcap.com/currencies/salus/,SaluS,SLS
https://coinmarketcap.com/currencies/paragon/,Paragon,PRG
https://coinmarketcap.com/currencies/swarm-fund/,Swarm,SWM
https://coinmarketcap.com/currencies/amber/,Ambrosus,AMB
https://coinmarketcap.com/currencies/singulardtv/,SingularDTV,SNGLS
https://coinmarketcap.com/currencies/whitecoin/,WhiteCoin,XWC
https://coinmarketcap.com/currencies/uttoken/,United Trader...,UTT
https://coinmarketcap.com/currencies/wings/,Wings,WINGS
https://coinmarketcap.com/currencies/moss-coin/,Moss Coin,MOC
https://coinmarketcap.com/currencies/nix/,NIX,NIX
https://coinmarketcap.com/currencies/neumark/,Neumark,NEU
https://coinmarketcap.com/currencies/burst/,Burst,BURST
https://coinmarketcap.com/currencies/loopring-neo/,Loopring [NEO],LRN
https://coinmarketcap.com/currencies/melon/,Melon,MLN
https://coinmarketcap.com/currencies/zrcoin/,ZrCoin,ZRC
https://coinmarketcap.com/currencies/scryinfo/,Scry.info,DDD
https://coinmarketcap.com/currencies/cosmo-coin/,Cosmo Coin,COSM
https://coinmarketcap.com/currencies/trade-token-x/,Trade Token X,TIOX
https://coinmarketcap.com/currencies/bluzelle/,Bluzelle,BLZ
https://coinmarketcap.com/currencies/selfkey/,Selfkey,KEY
https://coinmarketcap.com/currencies/universa/,Universa,UTNP
https://coinmarketcap.com/currencies/iht-real-estate-protocol/,IHT Real Esta...,IHT
https://coinmarketcap.com/currencies/dex/,DEX,DEX
https://coinmarketcap.com/currencies/ubiq/,Ubiq,UBQ
https://coinmarketcap.com/currencies/sophiatx/,SophiaTX,SPHTX
https://coinmarketcap.com/currencies/red-pulse/,Red Pulse Pho...,PHX
https://coinmarketcap.com/currencies/high-performance-blockchain/,High Performa...,HPB
https://coinmarketcap.com/currencies/electra/,Electra,ECA
https://coinmarketcap.com/currencies/smartofgiving/,smARTOFGIVING,AOG
https://coinmarketcap.com/currencies/time-new-bank/,Time New Bank,TNB
https://coinmarketcap.com/currencies/machine-xchange-coin/,Machine Xchan...,MXC
https://coinmarketcap.com/currencies/iot-chain/,IoT Chain,ITC
https://coinmarketcap.com/currencies/bitbay/,BitBay,BAY
https://coinmarketcap.com/currencies/digitalnote/,DigitalNote,XDN
https://coinmarketcap.com/currencies/einsteinium/,Einsteinium,EMC2
https://coinmarketcap.com/currencies/cryptaur/,Cryptaur,CPT
https://coinmarketcap.com/currencies/medishares/,MediShares,MDS
https://coinmarketcap.com/currencies/pillar/,Pillar,PLR
https://coinmarketcap.com/currencies/sonm/,SONM,SNM
https://coinmarketcap.com/currencies/cwv-chain/,CWV Chain,CWV
https://coinmarketcap.com/currencies/nkn/,NKN,NKN
https://coinmarketcap.com/currencies/restart-energy-mwat/,Restart Energ...,MWAT
https://coinmarketcap.com/currencies/adx-net/,AdEx,ADX
https://coinmarketcap.com/currencies/cashbery-coin/,Cashbery Coin,CBC
https://coinmarketcap.com/currencies/tael/,Tael,WABI
https://coinmarketcap.com/currencies/viacoin/,Viacoin,VIA
https://coinmarketcap.com/currencies/coss/,COSS,COSS
https://coinmarketcap.com/currencies/leocoin/,LEOcoin,LEO
https://coinmarketcap.com/currencies/vite/,VITE,VITE
https://coinmarketcap.com/currencies/district0x/,district0x,DNT
https://coinmarketcap.com/currencies/safe-exchange-coin/,Safe Exchange...,SAFEX
https://coinmarketcap.com/currencies/hydrogen/,Hydro,HYDRO
https://coinmarketcap.com/currencies/arcblock/,Arcblock,ABT
https://coinmarketcap.com/currencies/bitcny/,bitCNY,BITCNY
https://coinmarketcap.com/currencies/everex/,Everex,EVX
https://coinmarketcap.com/currencies/wepower/,WePower,WPR
https://coinmarketcap.com/currencies/poa-network/,POA Network,POA
https://coinmarketcap.com/currencies/e-dinar-coin/,E-Dinar Coin,EDR
https://coinmarketcap.com/currencies/modum/,Modum,MOD
https://coinmarketcap.com/currencies/gamecredits/,GameCredits,GAME
https://coinmarketcap.com/currencies/tierion/,Tierion,TNT
